,timestamp,Iteration,container_cpu_usage_seconds_total,container_memory_usage_bytes,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes,request_total,response_latency_ms_bucket,datapoints,CPU usage [%],Memory usage [%],Response time [ms]
98,2021-02-01 15:55:13.296000000,4,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,557.3333333333334,557.1410256410256,22,23.52374,0.26875,1.000345168787537
99,2021-02-01 15:55:14.324999936,4,1.050324,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,557.6666666666666,557.4743589743589,23,210.06480000000002,1.36171875,1.0003449623990985
100,2021-02-01 15:55:16.431000064,4,0.86378294,5993267.2,1.0,0.5,524288000.0,0.1,209715200.0,558.0,557.8076923076923,24,172.756588,1.143125,1.0003447562573262
101,2021-02-01 15:55:24.041999872,4,0.67724188,4847206.4,1.0,0.5,524288000.0,0.1,209715200.0,558.5,558.3076923076923,25,135.448376,0.92453125,1.0003444475062002
102,2021-02-01 15:55:26.431000064,4,0.49070082000000004,3701145.5999999996,1.0,0.5,524288000.0,0.1,209715200.0,559.0,558.8076923076923,26,98.14016400000001,0.7059375,1.0003441393075918
103,2021-02-01 15:55:36.431000064,4,0.30415976,2555084.8,1.0,0.5,524288000.0,0.1,209715200.0,560.0,559.8076923076923,27,60.831952,0.4873437499999999,1.0003435245620063
104,2021-02-01 15:57:40.112999936,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,564.3333333333334,564.1410256410256,1,23.52374,0.26875,1.0003408858486922
105,2021-02-01 15:57:42.686000128,5,1.0684427,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,568.6666666666666,568.4743589743589,2,213.68854000000002,1.36171875,1.0003382873638393
106,2021-02-01 15:57:46.431000064,5,0.8307367000000001,5706752.0,1.0,0.5,524288000.0,0.1,209715200.0,573.0,572.8076923076923,3,166.14734,1.0884765625000001,1.0003357281944538
107,2021-02-01 15:57:54.041999872,5,0.5930307,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,573.5,573.3076923076923,4,118.60614000000001,0.8152343750000001,1.000335435395143
108,2021-02-01 15:57:56.431000064,5,0.35532469999999994,2841600.0,1.0,0.5,524288000.0,0.1,209715200.0,574.0,573.8076923076923,5,71.06493999999999,0.5419921875,1.0003351431061063
109,2021-02-01 15:57:57.004999936,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,574.3333333333334,574.1410256410256,6,23.52374,0.26875,1.000334948529576
110,2021-02-01 15:57:58.652000000,5,1.0705318,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,574.6666666666666,574.4743589743589,7,214.10636,1.36171875,1.000334754178848
111,2021-02-01 15:58:06.431000064,5,0.9510410499999999,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,575.0,574.8076923076923,8,190.20820999999998,1.214453125,1.0003345600535296
112,2021-02-01 15:58:07.964000000,5,0.8315503,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,575.5,575.3076923076923,9,166.31006,1.0671875000000002,1.000334269287338
113,2021-02-01 15:58:16.431000064,5,0.6530674,4548608.0,1.0,0.5,524288000.0,0.1,209715200.0,576.0,575.8076923076923,10,130.61347999999998,0.8675781250000001,1.0003339790261172
114,2021-02-01 15:58:24.041999872,5,0.47458449999999996,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,576.5,576.3076923076923,11,94.9169,0.66796875,1.0003336892685533
115,2021-02-01 15:58:26.431000064,5,0.29610159999999996,2455552.0,1.0,0.5,524288000.0,0.1,209715200.0,577.0,576.8076923076923,12,59.220319999999994,0.468359375,1.0003334000133361
116,2021-02-01 15:58:27.345999872,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,577.5,577.3076923076923,13,23.52374,0.26875,1.0003331112591607
117,2021-02-01 15:58:36.431000064,5,0.59669155,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,578.0,577.8076923076923,14,119.33830999999999,0.8152343750000001,1.0003328230047261
118,2021-02-01 15:58:42.639000064,5,1.0757644,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,578.3333333333334,578.1410256410256,15,215.15287999999998,1.36171875,1.0003326311120968
119,2021-02-01 15:58:45.081999872,5,0.8356439,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,578.6666666666666,578.4743589743589,16,167.12878,1.0671875000000002,1.0003324394406152
120,2021-02-01 15:58:46.431000064,5,0.83610585,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,579.0,578.8076923076923,17,167.22117,1.0671875000000002,1.0003322479898997
121,2021-02-01 15:58:54.041999872,5,0.8365678,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,579.5,579.3076923076923,18,167.31356,1.0671875000000002,1.0003319612269288
122,2021-02-01 15:58:56.431000064,5,0.8370297499999999,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,580.0,579.8076923076923,19,167.40595,1.0671875000000002,1.0003316749585407
123,2021-02-01 15:58:56.936999936,5,0.8374917,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,580.3333333333334,580.1410256410256,20,167.49833999999998,1.0671875000000002,1.0003314843870854
124,2021-02-01 15:58:57.947000064,5,1.0776122,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,580.6666666666666,580.4743589743589,21,215.52244,1.36171875,1.0003312940344988
125,2021-02-01 15:59:06.431000064,5,0.5976154499999999,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,581.0,580.8076923076923,22,119.52308999999998,0.8152343750000001,1.000331103900404
126,2021-02-01 15:59:07.023000064,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,581.5,581.3076923076923,23,23.52374,0.26875,1.0003308191081117
127,2021-02-01 15:59:16.431000064,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,582.0,581.8076923076923,24,23.52374,0.26875,1.000330534805315
128,2021-02-01 15:59:24.041999872,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,582.5,582.3076923076923,25,23.52374,0.26875,1.000330250990753
129,2021-02-01 15:59:26.431000064,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,583.0,582.8076923076923,26,23.52374,0.26875,1.0003299676631692
130,2021-02-01 15:59:36.431000064,5,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,584.0,583.8076923076923,27,23.52374,0.26875,1.0003294024639304
